RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,Restorative.Sleep..hours.,PPC,MPC,EB,OR,MS,LA,NES,OS,Body.Weight..kg.,Peak.Power.Mean,Peak.Power.SD,Peak.Power.CoV,Peak.Power.BM.Mean,Peak.Power.BM.SD,Peak.Power.BM.CoV,RSI.Mean,RSI.SD,RSI.CoV,Jump.Height.Mean,Jump.Height.SD,Jump.Height.CoV,HR.min..bpm.,HR.avg..bpm.,HR.max..bpm.,HR.min....,HR.avg....,HR.max....,Total.distance..m.,Distance...min..m.min.,Maximum.speed..km.h.,Average.speed..km.h.,Sprints,Distance.in.Speed.zone.1..m...1.00...5.00.km.h.,Distance.in.Speed.zone.2..m...5.01...6.99.km.h.,Distance.in.Speed.zone.3..m...7.00...11.00.km.h.,Distance.in.Speed.zone.4..m...11.01...14.99.km.h.,Distance.in.Speed.zone.5..m...15.00..km.h.,Training.load.score,Cardio.load,Recovery.time..h.,Calories..kcal.,Number.of.accelerations...50.00....3.00.m.s².,Number.of.accelerations...2.99....2.00.m.s².,Number.of.accelerations...1.99....1.00.m.s².,Number.of.accelerations...0.99....0.50.m.s².,Number.of.accelerations..0.50...0.99.m.s².,Number.of.accelerations..1.00...1.99.m.s².,Number.of.accelerations..2.00...2.99.m.s².,Number.of.accelerations..3.00...50.00.m.s².
56.02573654942439,100.48614759664085,65.55179543056128,79.87115249594558,7.6270108296139165,6.982188740612223,8.534553195291187,90.8957054504336,14.940708095893356,14.149039329617935,2.485068882761981,4.6560511548131345,1.7565761257445311,1.3232399749303656,3.9051887680722692,0.6447037273221179,0.8584297035229158,59.76057985016168,16.031794967784986,7.15424696832053,3.0798117042568744,3.739654284296953,3.756643154482431,3.3650424227488394,3.8777867685133773,2.903274671984093,2.8347482499302545,3.0773587933728663,3.1371938986801724,72.2,3006.0,37.0,1.2,41.6,0.5,1.2,0.34,0.04,12.1,9.4,0.2,2.5,64.65940293380328,137.9024353716435,199.12548530131127,32.58841615484094,69.50166203339347,100.60872586989173,3366.1579708537174,30.49433886154043,24.505984874747234,2.007373824076072,28.813391489282417,989.2668013544289,745.5264843434957,721.9275180126288,421.46540906194485,462.84767782023107,89.18632636997691,133.380768538444,165.96522829829,599.1439095014542,126.03383388819047,169.32675090329354,175.205364232579,438.0788665589864,170.98410860591858,195.60047441648393,40.33524077750563,0.5285109212985548
57.12335488680683,103.62699514865528,67.37932736677762,82.09350338627837,7.597208772971646,6.975902522623427,8.39144148335845,91.23996342946913,13.090636617887569,12.720023928577987,2.4827569560877376,4.757033420222348,1.7568038228767977,1.3232586483710058,3.910420913444606,0.6243085769282075,0.8022365441041911,60.12903759183321,16.311412314154403,7.426228541260775,3.0800771960814965,3.962680541934856,3.856632712591859,3.0474580485889007,3.8785595822749315,2.885693720474876,2.8620227683002364,3.476813304133799,3.1097743663689434,86.0,3426.0,156.0,4.5,39.8,1.8,4.5,0.37,0.06,17.5,9.1,0.1,0.8,65.20766675409148,139.33745245637533,201.0514412387375,32.598408160553355,69.66958354426477,100.99190119233486,3367.3946541829423,30.244844689973572,24.537902457772933,1.9534901886176184,29.049715300034016,989.3148689796591,745.2770444562914,721.7860998016134,421.76280656418913,462.55020325943667,87.60049183128433,132.08309735804477,159.3937614784352,639.4400050550305,115.73075746803256,171.5738846816933,184.3165204975759,489.74493994415957,180.97816387974268,210.37195796991475,43.66632539981687,0.4810187492439134
56.34098993088653,102.25556918833863,66.88387587033317,80.8874599862529,7.711764597990798,6.980015495398401,8.588998168149173,90.33933534933631,15.35247288422115,13.945069563499246,2.4774774318068227,4.665856807342215,1.7564412643598861,1.3232425539359256,3.9058682384931056,0.7339253955750156,0.8509746328329528,59.81657945566585,16.13572873612131,7.284936802185184,3.0796712021093207,3.9488536953458193,3.8992316341322923,3.48803942561811,3.885354840096614,2.8596330381162716,2.8630829758819125,2.8977851372629857,3.0267703549923284,77.0,3088.0,35.0,1.1,40.1,0.5,1.1,0.38,0.05,12.7,9.5,0.5,5.1,63.95392803115783,137.30079804170717,200.05881374154163,32.238082133729456,69.09765471712129,100.85790630097225,3366.738728182717,30.33610953835,24.504510802848152,1.9816268038611335,28.795410877705926,989.4503982427857,745.1661997743068,722.2418727829106,421.24419346395155,462.9300832117176,89.75708633955293,133.4281512246135,163.6242497282535,618.4264660230424,122.60209497472243,168.1669874687228,178.90865461996918,441.0930533468626,170.7599524761449,199.6332456551618,40.428323870004874,0.5067388792594703
56.971875922435544,107.27217560031218,69.40581374287736,83.78779424504762,7.724282999397671,6.984517963906294,8.385059114390375,90.70523689117798,14.409868272726968,12.768073554642527,2.4867909804503436,4.803208987063824,1.7564457223976593,1.3232531381917534,3.9081972951372825,0.7511809576009156,0.7793701945491023,60.33058312542747,16.3479428830174,7.546012360962296,3.0796922683424057,4.246341407286276,4.237538739568553,3.6820922469496598,3.871303317735228,2.7383697266966465,2.4209777302310096,2.6451529934372218,2.6763015650890822,84.8,3639.0,224.0,6.2,42.9,2.6,6.2,0.33,0.04,10.6,10.3,0.5,4.5,64.4772130198589,137.62136468416796,201.25333478533167,32.38936579295225,69.0720362753163,101.14806556508513,3368.0131658154874,30.397206604600445,24.537640820057412,1.9202988776125145,29.590882669914485,989.5278621954126,744.9727741257385,721.8319983108943,421.7776105655241,462.7946088069689,84.7321705724188,129.07896127732158,156.9153512795384,640.2451948346743,120.07692644441651,171.40455734195427,182.9684298310365,500.7804444177016,184.0246771516745,209.98083052748623,45.29608644733827,0.4624506281034652
54.348799188689526,100.43331663665833,62.994064079804474,80.29933181700972,7.8370105753331964,6.972470983517802,8.718602431074336,90.1720493541645,18.596577653168175,14.79964042219568,2.5652487348001,4.780642496373665,1.7563089956920768,1.3232357014980118,3.893548201656824,0.8665129278157044,0.7980774612595201,59.99488095521099,15.54559562976071,6.926316278431419,3.0795303260365676,4.066964790610292,4.295591869027416,4.531200259270593,3.8494582119527414,2.587861375411535,2.07263368455028,1.5494351312275398,2.181185247903526,57.1,3084.0,343.0,11.1,54.0,6.0,11.1,0.57,0.04,7.4,12.0,1.3,10.5,63.8194254052174,134.05809128175716,200.70705782800334,32.56689880092298,68.10631994645321,101.55377403677511,3365.9975436193445,31.531983135241195,24.57750958443873,1.9449313302271598,29.16724692029438,990.1917343220281,744.6435345730015,721.6676848498223,422.12314238881595,463.2539042795104,81.60263684223304,129.55776801521682,176.25781051140413,513.1668068193565,141.39213979584105,181.6509337048934,160.48750995894792,483.80546597517275,184.0212973570363,183.12143381138222,44.55881892594816,0.6501995117547683
56.0782309553594,111.63050744014845,69.70738823779301,87.56068739493094,7.753347697088986,6.981386282125348,8.028768033561368,90.8243905921278,15.224748004946854,13.239129389864374,2.535983406724159,4.940857913917017,1.7565676828771366,1.3232537638928388,3.9100597217161552,0.7881262959664967,0.7127423543760687,60.71120165410167,16.163919704683533,7.670759681347583,3.079825684170266,4.288308775632332,4.530060446274313,4.489848498862219,3.8509460089479437,2.642501353034106,1.700884880231051,1.8439815931774035,2.190314610954783,76.2,3946.0,489.0,12.4,51.8,6.4,12.4,0.59,0.02,3.5,9.9,0.5,5.6,65.20479172107794,137.16530460893483,199.95693775541088,32.89260278543043,69.22680028126528,100.9150825464689,3367.7384831759937,31.06063689264588,24.596221485517468,1.8827605708511577,30.929419632543784,989.6621308251606,745.008792718614,721.4046856505586,422.10458814120227,462.9765234017827,78.2442651671144,125.00312677316761,156.2580328591534,600.5594924531863,128.17746974578216,177.95220595404342,176.06565610780353,551.3200414147686,201.35732615990645,206.68185997668107,50.991253858705974,0.5098955269847043
55.82734090266672,106.91476650802949,66.85059813500109,84.89958774165905,7.690199112659229,6.980400791647881,8.13368513058906,91.07373644922316,15.170514263136482,13.4915201821524,2.5493658754526987,4.913750340344517,1.7566246158880663,1.3232480172278176,3.907829993253213,0.7208907999595686,0.7269343725218697,60.54271575375176,15.997923409964585,7.4437677432115175,3.0798778207070465,4.096579876293954,4.282842544346373,4.135325547760049,3.847738058046367,2.681320797223009,1.9178278912902593,2.221118127802896,2.37052074120999,73.2,3730.0,478.0,12.8,51.0,6.5,12.8,0.54,0.05,9.7,10.3,0.4,3.6,65.49183343589716,137.51001561112864,200.0263423889784,33.030920918886025,69.36045680208773,100.9784192322015,3367.33704442918,31.175978444839263,24.60643648895426,1.904537124717149,30.288313523896264,989.5548590729188,745.2663732065851,721.1868622941505,422.3329071726524,462.8316343761945,79.23653378041719,126.93787059951732,162.57714468825256,576.0107914174255,128.7378065563952,181.5168715878047,173.08658198791593,546.7728285237484,198.53010918169986,203.0426870085964,49.68734870154715,0.5569691885199353
56.104839697590926,105.01867831118506,67.70028970340675,82.26382229135572,7.797701686889571,6.980458725428122,8.522027499926397,90.11257987152408,16.368372328360316,13.777198446251887,2.4999331227016146,4.766351374289042,1.764303281797299,1.322602330746603,3.8969617889743184,0.8261479324169843,0.8017924639277701,60.172454708255145,16.11075316779962,7.35681766522128,3.0876119457589266,4.214254936353575,4.254668210101453,4.04153570862608,3.8634062402650673,2.725457605811471,2.327205692635487,2.142264730405799,2.53177527624865,75.2,3429.0,204.0,6.0,45.6,2.7,5.9,0.48,0.04,9.3,11.0,0.8,7.4,63.766377661702904,136.20735590874634,200.5667064256939,32.27410106234041,68.72691439889228,101.09934380555903,3367.500167733481,30.72073490811031,24.52848423142094,1.944879962624659,29.462450203943753,989.6689867011432,744.9556486993715,721.8937493054627,421.6911230836233,463.0523646531449,84.72417992561356,129.4686905125202,163.2191925591781,601.5921187375957,127.40994818135056,173.10477840341335,175.99921605537816,479.1031408681026,179.075674042105,199.96729092246395,43.905595673543516,0.5048722117700368
55.314672823123026,104.28031126347281,65.87362775426612,81.63239859580005,8.008378950493334,6.987653892665401,8.655399673114873,88.17690224808278,19.248566499658693,15.635570150562572,2.5134393592148565,4.734038393858885,1.7557842987236394,1.323204440425673,3.9070194894937242,1.0240245366184912,0.8202240721031036,59.98686356683323,15.884417674868375,7.340459823875971,3.078938543816068,4.387617232548816,4.097518559707375,4.2469926221561884,3.8727921969282675,2.651399704493201,2.6712427894012976,1.8464159228200288,2.505539563147066,71.9,3186.0,187.0,5.9,44.3,2.6,5.9,0.42,0.1,22.5,8.9,1.4,15.2,61.555070591688704,136.42065928010825,200.3626190134491,31.437047747713372,68.8441032718147,101.09184086655918,3366.8121365247825,30.91451197980808,24.535360611514776,1.9822636885066323,29.32060868967499,990.2031074552269,744.370627117329,722.7426835883575,420.88602664888106,463.37991148864967,89.10601061242059,133.90720315495986,170.7107102981808,570.9955915352256,122.26435379401921,177.31315492118858,176.62165565285713,459.1980667819719,173.7413853063473,196.15251852155743,42.4364076556799,0.5498664653330605
55.67147403362104,102.79579631342386,66.49809870115199,80.97903773960695,7.613570791739796,6.985245080651296,8.466312524784437,91.293690417423,15.157560907904198,14.402291659825465,2.495660938991406,4.646394405395758,1.756510417164228,1.323229913364479,3.9065246320652762,0.6292063942146067,0.8612864397045541,59.646187079392995,15.96178673224701,7.14907904526061,3.0797264934981636,3.707706356697405,3.8564377222245185,3.590431683128413,3.895382506997019,2.8764798975698227,2.645711439756237,2.8615113881027128,3.0275943070851805,68.5,2862.0,45.0,1.6,41.8,0.7,1.6,0.37,0.02,4.7,8.9,0.3,3.1,64.97192805739984,137.4731169041926,198.34606305408178,32.7961150825628,69.50306026532537,100.47339990171749,3365.597571320448,30.49580234633754,24.521338580295435,1.9957607430615294,28.811828927775785,989.3458608128984,745.4268925336407,722.0257998804678,421.37103784543,462.9665136157994,89.12255992458961,133.3551604429707,165.21507731979062,599.1951802968672,129.8550874613635,166.56444176839537,172.65549374427286,431.5800699963062,174.40423463204246,193.29166105492467,40.52088095182336,0.5643157242637706
